accion	origen	destino	sha256	bytes	nota
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.00.00 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_140000.jpg	00d8d62e2f2eeb4351fc6f5296e5958b96bfb0b6a353b582ce4f898eff6b944a	96352	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.09.57 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_140957.jpg	fc99f3a711487c5228c1480ab4107d838263f9a05d56f1e5cd23a04592c6b6b5	75785	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.09.58 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_140958-1.jpg	4d825c0730f44460235b499b7a96b6fc6fee6827e0bc7763523de28e3f3ece60	84228	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.09.58 PM (2).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_140958-2.jpg	767111130b4e27f0b077dc36a78e93a21a5a72006fd3d44d5d0e0dc7852d8ed0	94119	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.09.58 PM (3).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_140958-3.jpg	e3a788c41d2faf5eeaec716f678773f38354085e6854ae8409330b7dbb2802c7	114304	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.09.58 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_140958.jpg	faee59b061199e0150d2c7178e6d94f5613125065591da61465006c99fa10af6	92176	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.09.59 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_140959.jpg	e9f7d6965c73782f010a19afb4ff744a364d06cbbd9c859c2c0b07744debb291	98175	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.13.13 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141313.jpg	86910595f95c79eddace28aed47f65b1988d762ca6b74da50cac877c323cd8c4	100197	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.13.14 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141314.jpg	ed945fd4face88d5308bea113264fb991f31800902643924b954494f83fe84b4	76780	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.13.15 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141315-1.jpg	b2d8b87447491b390c8042c48b98a7617e7ca9e915d08481d04ddeb5a34bc866	75898	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.13.15 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141315.jpg	185dec8c09ce3a4e0bd5eb4e4c76171fb5edb62ae1ebfd647ac1d50cd3b8907c	87969	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.13.16 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141316-1.jpg	1016ba7d14361d7fd714374c0c0ef176cb83a3d49a4e0e3a00d81ef590f545ba	70382	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.13.16 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141316.jpg	fc04b66595ca90db428cbe20bc95f5ee02908aaf50a2797f27b26e860fe76b63	62991	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.13.17 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141317.jpg	4594863ea3a1177aa1bbb90bb8fb395a312ee9412ee2ece337dc8db5e079a8b0	64016	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.16.12 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141612-1.jpg	52f81c93782ec5bb2f42989e23295d2f8fd491f4798bd64328faf32bd29c628f	78090	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.16.12 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141612.jpg	ea15f5666121af681dfbb11463a2e7ce596cae28618b35660546a361dbc1121f	60914	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.16.13 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141613-1.jpg	f473b6a956e41954964b28b09e9ab6af60db28b490517e3360be0fbed58b5bed	64858	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.16.13 PM (2).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141613-2.jpg	a52a6e345d2fb3aea24f4fd7ecddf632b878ad39e1e6c2514baac6da452e24e9	62875	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.16.13 PM (3).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141613-3.jpg	212e4a253fc946e788e77cec30ea2a4a94261bc1584aab04067f697b6c57f25a	76218	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.16.13 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141613.jpg	d4dfb7483266e0c297ce90cc3b8737d0a4ea22cd2b0e5037c8be7b17e876ce92	58561	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.16.14 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_141614.jpg	eb5d8f56dc83a06424e3082b5eadb1fd7fdb45952427f53d6698f3969bd14006	53068	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.33 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142233.jpg	5f4031b05436744ae6634ff73fddd58a60ec8023345ca84ce0cfd6e888ced332	54810	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.35 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142235.jpg	5e70af3a5d4d3ea2a90e5b5842b2c15053bf570a92c64632bad91b8b298be4b2	59259	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.38 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142238.jpg	ae3dc5d5cf35d90794669fed2d3011ec36b84d97b7660221ce183b2954427503	58030	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.40 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142240-1.jpg	42196b42f6e3659f30408598d4878d99b970b282db9cefc2057e1a8b9149f0b3	113876	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.40 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142240.jpg	67773df2a1ca59687d52e5f99fd2c168cd461dfef9b5ad727e84737ddeacaaa2	105468	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.45 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142245.jpg	db26c0bf26b7602221a7af608e0e618901b04c891f04209eaa9c753f24b137b9	130278	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.46 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142246.jpg	8f5b6b4905c8d58e8307956c59923b998d969b404b16625a9acfd4b228a4e39b	105206	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.49 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142249.jpg	a9bc285233c55d33f28039ca0914268052d6924d09246d6b06202d0cbd0ecbe3	94749	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.53 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142253.jpg	2a8bb6b6df465c09f8326b70653b6ba0be55d6b44db5d5ec5c6b24c3ccdf9934	118106	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.54 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142254.jpg	76f45dcf0c4f539a2287991945ed70f451f77a936d60f703229b1e04d68ac477	94336	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.22.56 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_142256.jpg	8a0a2630306241fa0d0256b55d8f8009516823fa909f405ca8f78465e733bf49	101873	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.41.56 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_144156.jpg	4a00b451e3f407ccf3237368b0b2694b25ba4d351b0910a9592de7aafe001cfe	174008	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.42.23 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_144223.jpg	a90f353efac201c932ab79545a4fda89d154c62132e47fa879ab92a2e3fe3beb	196248	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.42.24 PM (1).jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_144224-1.jpg	ec5b25481ed598105d5b5c67adae6ffb15e73576f13ccb156564c7609182c773	201305	prendas del local, referencia de la temporada
mover	public/images/productos/fotos-local2026/WhatsApp Image 2026-08-20 at 2.42.24 PM.jpeg	media/fuente/prendas-local-2026-08-20/2026-08-20_144224.jpg	68dc2aefea7944ed77e1a80c7126f4bc5f094812af143563e30b56fc0a718aa2	169183	prendas del local, referencia de la temporada
